year,month,day,cruise,station,depth_m,temp_C,sal_PSU,density_kg_m-3,PAR,fluor_mg_m-3,turbidity_NTU,O2conc_umol_kg-1,O2sat_percent,pH
2024,9,10,2,1,3.28,15.9759,31.4383,23.0153,3.79E+02,1.5541,1.0674,235.355,94.47,8.305
2024,9,10,2,1,3.404,15.959,31.4565,23.033,3.63E+02,1.5541,1.1137,234.858,94.251,8.304
2024,9,10,2,1,3.536,15.9379,31.4519,23.0342,3.51E+02,1.5541,1.1137,234.977,94.257,8.303
2024,9,10,2,1,3.686,15.8164,31.5131,23.1081,3.37E+02,1.567,1.1137,235.617,94.329,8.303
2024,9,10,2,1,3.827,15.6384,31.5262,23.1574,3.19E+02,1.5679,1.1137,236.815,94.488,8.304
2024,9,10,2,1,3.956,15.4021,31.5366,23.2169,3.11E+02,1.5084,1.1108,238.023,94.537,8.304
2024,9,10,2,1,4.093,15.4695,31.4694,23.1506,2.95E+02,1.4946,1.1108,237.189,94.287,8.303
2024,9,10,2,1,4.235,15.5344,31.481,23.1454,2.87E+02,1.382,1.1137,235.656,93.804,8.298
2024,9,10,2,1,4.37,15.4863,31.5044,23.1739,2.74E+02,1.3381,1.1108,234.577,93.302,8.295
2024,9,10,2,1,4.499,15.4518,31.4908,23.171,2.64E+02,1.3289,1.1108,233.895,92.959,8.294
2024,9,10,2,1,4.634,15.5301,31.4666,23.1353,2.53E+02,1.3234,1.1108,232.902,92.691,8.293
2024,9,10,2,1,4.78,15.5684,31.4717,23.1309,2.40E+02,1.3491,1.0674,232.197,92.483,8.293
2024,9,10,2,1,4.92,15.5705,31.4752,23.1331,2.30E+02,1.3811,1.0181,232.167,92.478,8.293
2024,9,10,2,1,5.057,15.5998,31.4618,23.1164,2.20E+02,1.3674,1.0152,232.21,92.539,8.293
2024,9,10,2,1,5.194,15.5724,31.4897,23.1438,2.10E+02,1.3372,1.0152,232.504,92.624,8.293
2024,9,10,2,1,5.335,15.5123,31.4884,23.1559,1.99E+02,1.3344,1.0152,232.663,92.578,8.292
2024,9,10,2,1,5.475,15.5148,31.4708,23.1419,1.89E+02,1.3225,1.0181,232.274,92.416,8.291
2024,9,10,2,1,5.613,15.5606,31.4607,23.1241,1.79E+02,1.3225,1.0181,231.585,92.219,8.291
2024,9,10,2,1,5.757,15.5942,31.4713,23.1249,1.70E+02,1.3088,1.0181,231.18,92.125,8.29
2024,9,10,2,1,5.911,15.5884,31.4785,23.1317,1.61E+02,1.3088,1.0152,231.305,92.169,8.29
2024,9,10,2,1,6.061,15.5112,31.4843,23.153,1.52E+02,1.3088,1.0587,232.007,92.312,8.291
2024,9,10,2,1,6.212,15.5386,31.4671,23.1339,1.44E+02,1.3088,1.0616,232.21,92.432,8.291
2024,9,10,2,1,6.357,15.5377,31.4812,23.1449,1.37E+02,1.3564,1.0992,232.052,92.376,8.291
2024,9,10,2,1,6.509,15.5294,31.4739,23.1411,1.29E+02,1.3665,1.1108,231.98,92.328,8.291
2024,9,10,2,1,6.664,15.6137,31.4284,23.0877,1.21E+02,1.3353,1.1079,231.777,92.371,8.291
2024,9,10,2,1,6.815,15.747,31.4361,23.0644,1.14E+02,1.3225,1.1108,231.108,92.35,8.291
2024,9,10,2,1,6.965,15.7725,31.446,23.0663,1.08E+02,1.3738,1.0818,230.856,92.301,8.291
2024,9,10,2,1,7.12,15.8234,31.4353,23.0469,1.02E+02,1.4095,1.0616,230.74,92.34,8.293
2024,9,10,2,1,7.268,15.5604,31.5259,23.1744,9.74E+01,1.4031,1.0413,232.533,92.637,8.295
2024,9,10,2,1,7.417,15.4553,31.4901,23.1698,9.21E+01,1.3958,1.0181,234.026,93.017,8.295
2024,9,10,2,1,7.569,15.4384,31.5152,23.1927,8.67E+01,1.3665,1.0326,234.3,93.111,8.295
2024,9,10,2,1,7.72,15.3796,31.4826,23.1804,8.16E+01,1.3088,1.0616,234.382,93.015,8.295
2024,9,10,2,1,7.874,15.4987,31.4662,23.1419,7.72E+01,1.3005,1.0529,232.806,92.596,8.293
2024,9,10,2,1,8.029,15.5245,31.4632,23.134,7.30E+01,1.2657,1.0152,231.801,92.241,8.292
2024,9,10,2,1,8.18,15.5899,31.4519,23.111,6.92E+01,1.2657,1.0181,231.349,92.172,8.29
2024,9,10,2,1,8.336,15.5637,31.4878,23.1444,6.58E+01,1.2786,1.0616,231.276,92.118,8.289
2024,9,10,2,1,8.491,15.5501,31.4313,23.1039,6.25E+01,1.2786,1.0645,231.383,92.101,8.289
2024,9,10,2,1,8.645,15.7981,31.4265,23.0457,5.95E+01,1.2511,1.021,230.032,92.006,8.288
2024,9,10,2,1,8.801,15.7479,31.4646,23.0861,5.66E+01,1.2502,1.0152,229.709,91.811,8.288
2024,9,10,2,1,8.952,15.574,31.5105,23.1596,5.39E+01,1.2374,1.0529,230.735,91.936,8.288
2024,9,10,2,1,9.112,15.4827,31.4893,23.1632,5.11E+01,1.2355,1.0616,232.131,92.313,8.289
2024,9,10,2,1,9.271,15.3644,31.5185,23.2114,4.82E+01,1.2145,1.0297,233.535,92.674,8.29
2024,9,10,2,1,9.431,15.263,31.5116,23.228,4.56E+01,1.2062,1.0181,234.198,92.747,8.291
2024,9,10,2,1,9.594,15.2403,31.5063,23.2288,4.30E+01,1.176,0.9891,233.426,92.396,8.29
2024,9,10,2,1,9.76,15.2252,31.5117,23.2362,4.06E+01,1.154,0.9688,231.947,91.787,8.289
2024,9,10,2,1,9.924,15.2357,31.4947,23.2209,3.84E+01,1.165,1.0094,230.606,91.265,8.287
2024,9,10,2,1,10.091,15.2621,31.4961,23.2163,3.65E+01,1.1779,1.0616,229.403,90.837,8.285
2024,9,10,2,1,10.256,15.1531,31.5334,23.2685,3.46E+01,1.1779,1.0616,229.482,90.696,8.284
2024,9,10,2,1,10.43,15.1271,31.5141,23.2593,3.27E+01,1.1779,1.0645,229.447,90.623,8.283
2024,9,10,2,1,10.601,15.0957,31.5209,23.2712,3.10E+01,1.1751,1.0413,229.167,90.461,8.282
2024,9,10,2,1,10.776,15.1226,31.4961,23.2464,2.93E+01,1.1632,0.9688,228.713,90.314,8.281
2024,9,10,2,1,10.95,15.2553,31.469,23.1969,2.77E+01,1.1641,0.9717,227.941,90.229,8.28
2024,9,10,2,1,11.121,15.3838,31.4334,23.1418,2.62E+01,1.1779,0.9717,227.454,90.242,8.28
2024,9,10,2,1,11.29,15.3765,31.5283,23.2164,2.48E+01,1.1769,0.9688,227.669,90.374,8.28
2024,9,10,2,1,11.462,15.1916,31.5078,23.2406,2.34E+01,1.2181,1.0587,229.245,90.655,8.283
2024,9,10,2,1,11.627,15.248,31.4925,23.2167,2.22E+01,1.22,1.0645,229.422,90.817,8.283
2024,9,10,2,1,11.798,15.2418,31.4941,23.2192,2.09E+01,1.1724,1.0239,229.424,90.807,8.282
2024,9,10,2,1,11.964,15.2759,31.4828,23.2031,1.98E+01,1.1632,1.0152,229.228,90.784,8.282
2024,9,10,2,1,12.125,15.2731,31.4903,23.2096,1.87E+01,1.1943,1.0818,228.966,90.68,8.282
2024,9,10,2,1,12.282,15.3294,31.4834,23.1921,1.78E+01,1.2072,1.1108,228.7,90.671,8.282
2024,9,10,2,1,12.445,15.2723,31.5037,23.2201,1.69E+01,1.2072,1.0587,228.958,90.683,8.282
2024,9,10,2,1,12.611,15.2058,31.502,23.2331,1.61E+01,1.2062,1.0181,229.299,90.698,8.283
2024,9,10,2,1,12.769,15.2338,31.5058,23.23,1.53E+01,1.1934,0.9949,229.405,90.793,8.283
2024,9,10,2,1,12.936,15.207,31.4872,23.2214,1.46E+01,1.1779,0.9688,229.619,90.818,8.282
2024,9,10,2,1,13.104,15.2474,31.4899,23.2148,1.39E+01,1.1824,0.9688,229.476,90.836,8.281
2024,9,10,2,1,13.259,15.2184,31.5011,23.2297,1.33E+01,1.1925,0.9688,229.621,90.848,8.28
2024,9,10,2,1,13.411,15.1774,31.5165,23.2503,1.27E+01,1.1925,0.9775,229.615,90.781,8.279
2024,9,10,2,1,13.559,15.1568,31.5079,23.2482,1.22E+01,1.1934,1.0181,229.372,90.643,8.279
2024,9,10,2,1,13.715,15.15,31.4997,23.2433,1.16E+01,1.1952,1.0181,228.901,90.44,8.279
2024,9,10,2,1,13.872,15.1272,31.5169,23.2614,1.10E+01,1.2081,1.0181,228.653,90.311,8.279
2024,9,10,2,1,14.027,15.1064,31.5075,23.2587,1.04E+01,1.2081,1.0181,228.492,90.205,8.279
2024,9,10,2,1,14.178,15.1118,31.5065,23.2567,9.94E+00,1.1797,0.9688,227.921,89.989,8.278
2024,9,10,2,1,14.331,15.0926,31.5133,23.2662,9.43E+00,1.1788,0.9688,227.374,89.743,8.278
2024,9,10,2,1,14.476,15.0786,31.5117,23.2679,9.00E+00,1.1779,0.9688,227.035,89.583,8.277
2024,9,10,2,1,14.617,15.0692,31.5116,23.2699,8.57E+00,1.1779,0.9688,226.744,89.451,8.277
2024,9,10,2,1,14.765,15.0923,31.5003,23.2562,8.17E+00,1.1779,0.9688,226.529,89.401,8.277
2024,9,10,2,1,14.919,15.1537,31.4886,23.234,7.77E+00,1.1779,0.9717,226.184,89.366,8.276
2024,9,10,2,1,15.066,15.1747,31.4945,23.2341,7.34E+00,1.187,0.9688,226.255,89.435,8.276
2024,9,10,2,1,15.214,15.1291,31.5099,23.2557,6.95E+00,1.1925,0.9688,226.749,89.559,8.276
2024,9,10,2,1,15.359,15.1162,31.504,23.254,6.58E+00,1.1989,0.9891,227.042,89.648,8.276
2024,9,10,2,1,15.507,15.1197,31.5029,23.2524,6.21E+00,1.2062,1.0152,227.006,89.639,8.277
2024,9,10,2,1,15.654,15.1175,31.5034,23.2532,5.85E+00,1.1971,1.0152,227.011,89.637,8.276
2024,9,10,2,1,15.793,15.1157,31.5044,23.2544,5.55E+00,1.1769,1.0152,227.338,89.764,8.277
2024,9,10,2,1,15.941,15.148,31.4925,23.2383,5.24E+00,1.1824,1.0065,227.316,89.805,8.276
2024,9,10,2,1,16.099,15.181,31.4919,23.2307,4.95E+00,1.2072,0.9659,227.284,89.851,8.276
2024,9,10,2,1,16.255,15.1899,31.4942,23.2306,4.74E+00,1.2099,0.9717,227.343,89.891,8.277
2024,9,10,2,1,16.403,15.1788,31.4987,23.2364,4.58E+00,1.2493,1.0181,227.604,89.978,8.277
2024,9,10,2,1,16.558,15.2304,31.4756,23.2075,4.41E+00,1.2493,1.0152,227.804,90.134,8.277
2024,9,10,2,1,16.716,15.2749,31.484,23.2045,4.24E+00,1.2767,1.0616,227.78,90.209,8.277
2024,9,10,2,1,16.873,15.2772,31.487,23.2063,4.10E+00,1.2786,1.0616,227.951,90.283,8.278
2024,9,10,2,1,17.032,15.225,31.5056,23.2319,3.96E+00,1.2419,1.0645,228.409,90.383,8.279
2024,9,10,2,1,17.196,15.1584,31.5057,23.2462,3.86E+00,1.2355,1.0616,228.863,90.443,8.279
2024,9,10,2,1,17.371,15.1394,31.5012,23.2469,3.76E+00,1.2154,1.0297,228.782,90.375,8.279
2024,9,10,2,1,17.541,15.1601,31.5002,23.2417,3.65E+00,1.2062,1.0152,227.81,90.027,8.279
2024,9,10,2,1,17.709,15.1512,31.4995,23.2431,3.53E+00,1.2062,1.0152,227.002,89.691,8.279
2024,9,10,2,1,17.89,15.1533,31.4993,23.2424,3.39E+00,1.2062,1.0152,226.772,89.604,8.279
2024,9,10,2,1,18.078,15.1596,31.4972,23.2395,3.22E+00,1.2062,1.0152,226.902,89.665,8.278
2024,9,10,2,1,18.257,15.161,31.4967,23.2388,3.07E+00,1.2062,1.0152,227.196,89.784,8.278
2024,9,10,2,1,18.434,15.1599,31.4998,23.2414,2.91E+00,1.2053,1.0007,227.44,89.88,8.277
2024,9,10,2,1,18.608,15.1974,31.4812,23.2191,2.76E+00,1.2053,0.9688,227.442,89.936,8.278
2024,9,10,2,1,18.783,15.2262,31.4873,23.2175,2.62E+00,1.2053,0.9804,227.356,89.957,8.278
2024,9,10,2,1,18.95,15.2692,31.4819,23.2042,2.48E+00,1.2053,1.0181,227.113,89.933,8.278
2024,9,10,2,1,19.115,15.1933,31.5061,23.2392,2.34E+00,1.2044,1.0152,227.521,89.975,8.279
2024,9,10,2,1,19.289,15.1892,31.4967,23.2328,2.20E+00,1.1925,1.0181,227.752,90.054,8.279
2024,9,10,2,1,19.467,15.1656,31.5038,23.2433,2.06E+00,1.1925,1.0181,227.824,90.044,8.279
2024,9,10,2,1,19.63,15.1349,31.5049,23.2507,1.93E+00,1.1916,1.0181,227.913,90.026,8.278
2024,9,10,2,1,19.787,15.1356,31.5012,23.2478,1.82E+00,1.1925,1.0152,227.98,90.051,8.278
2024,9,10,2,1,19.949,15.1418,31.5012,23.2464,1.71E+00,1.2035,0.9775,227.987,90.065,8.278
2024,9,10,2,1,20.125,15.1258,31.5057,23.2534,1.62E+00,1.2062,0.9688,228.145,90.102,8.278
2024,9,10,2,1,20.292,15.1151,31.5051,23.2552,1.53E+00,1.2163,1.0384,228.124,90.074,8.277
2024,9,10,2,1,20.453,15.1226,31.5004,23.25,1.45E+00,1.2209,1.0616,227.84,89.972,8.277
2024,9,10,2,1,20.617,15.1375,31.4988,23.2456,1.37E+00,1.2126,1.0384,227.318,89.791,8.277
2024,9,10,2,1,20.786,15.1451,31.4993,23.2443,1.30E+00,1.2062,1.0181,226.687,89.556,8.277
2024,9,10,2,1,20.946,15.1472,31.4992,23.2438,1.23E+00,1.2126,0.9949,226.201,89.368,8.277
2024,9,10,2,1,21.111,15.1421,31.5005,23.2459,1.16E+00,1.22,0.9688,226.143,89.336,8.277
2024,9,10,2,1,21.274,15.133,31.5037,23.2503,1.10E+00,1.2099,0.9688,226.662,89.527,8.277
2024,9,10,2,1,21.43,15.125,31.5011,23.25,1.03E+00,1.1916,0.9688,227.088,89.68,8.276
2024,9,10,2,1,21.576,15.1278,31.5014,23.2497,9.85E-01,1.1916,0.9688,227.421,89.816,8.277
2024,9,10,2,1,21.725,15.1324,31.4997,23.2474,9.32E-01,1.1916,0.9717,227.359,89.799,8.277
2024,9,10,2,1,21.885,15.1286,31.5026,23.2504,8.81E-01,1.1925,0.9717,226.823,89.583,8.276
2024,9,10,2,1,22.04,15.1431,31.4915,23.2388,8.33E-01,1.2053,0.9717,226.746,89.571,8.276
2024,9,10,2,1,22.188,15.186,31.4914,23.2295,7.87E-01,1.2062,0.9717,226.72,89.637,8.276
2024,9,10,2,1,22.329,15.2021,31.4873,23.2229,7.48E-01,1.2062,0.9717,226.554,89.597,8.276
2024,9,10,2,1,22.479,15.2262,31.4822,23.2137,7.11E-01,1.2062,0.9688,226.358,89.559,8.276
2024,9,10,2,1,22.615,15.2936,31.4706,23.1903,6.66E-01,1.2429,0.9688,226.002,89.53,8.275
2024,9,10,2,1,22.758,15.3129,31.4813,23.1943,6.39E-01,1.2493,0.9688,226.132,89.622,8.276
2024,9,10,2,1,22.911,15.2922,31.4862,23.2026,6.00E-01,1.2493,0.9688,226.843,89.87,8.276
2024,9,10,2,1,23.061,15.3211,31.4724,23.1858,5.68E-01,1.2483,0.9717,227.423,90.143,8.276
2024,9,10,2,1,23.193,15.3612,31.4789,23.1821,5.40E-01,1.2831,0.9717,227.678,90.319,8.276
2024,9,10,2,1,23.323,15.2676,31.5085,23.2251,5.22E-01,1.3069,0.9688,228.296,90.416,8.277
2024,9,10,2,1,23.465,15.231,31.4947,23.2223,5.02E-01,1.2877,0.9485,228.611,90.467,8.278
2024,9,10,2,1,23.606,15.2221,31.4987,23.2274,4.83E-01,1.2639,0.9224,228.551,90.429,8.279
2024,9,10,2,1,23.742,15.2304,31.4911,23.2198,4.71E-01,1.2548,0.9079,228.542,90.436,8.279
2024,9,10,2,1,23.867,15.2339,31.4936,23.2209,4.54E-01,1.2355,0.876,228.484,90.421,8.279
2024,9,10,2,1,24.002,15.2361,31.4933,23.2202,4.38E-01,1.2291,0.8876,228.421,90.4,8.279
2024,9,10,2,1,24.139,15.2172,31.5015,23.2306,4.18E-01,1.2062,0.9224,228.372,90.352,8.279
2024,9,10,2,1,24.273,15.1932,31.4997,23.2344,3.99E-01,1.2072,0.9224,228.404,90.321,8.279
2024,9,10,2,1,24.405,15.2203,31.4886,23.22,3.84E-01,1.2209,0.9253,228.235,90.295,8.279
2024,9,10,2,1,24.548,15.2363,31.4909,23.2184,3.65E-01,1.2209,0.9224,227.961,90.216,8.279
2024,9,10,2,1,24.687,15.2428,31.491,23.217,3.40E-01,1.2209,0.9224,227.807,90.167,8.279
2024,9,10,2,1,24.799,15.2339,31.4964,23.2231,3.29E-01,1.2209,0.9253,227.644,90.09,8.279
2024,9,10,2,1,24.91,15.2303,31.4925,23.2209,3.09E-01,1.2337,0.9224,227.611,90.068,8.279
2024,9,10,2,1,25.037,15.2318,31.4948,23.2224,2.95E-01,1.2355,0.9224,227.863,90.172,8.279
2024,9,10,2,1,25.163,15.2372,31.4911,23.2183,2.80E-01,1.2355,0.8905,228.026,90.244,8.279
2024,9,10,2,1,25.287,15.2255,31.4987,23.2267,2.64E-01,1.2346,0.876,227.87,90.166,8.279
2024,9,10,2,1,25.412,15.2235,31.4933,23.2229,2.54E-01,1.2273,0.876,227.277,89.925,8.279
2024,9,10,2,1,25.532,15.2065,31.5016,23.233,2.40E-01,1.2209,0.876,226.533,89.605,8.279
2024,9,10,2,1,25.65,15.1524,31.5194,23.2583,2.28E-01,1.2273,0.9166,226.634,89.56,8.279
2024,9,10,2,1,25.762,15.0737,31.5144,23.2714,2.16E-01,1.2355,0.9688,227.406,89.722,8.28
2024,9,10,2,1,25.883,15.1181,31.4973,23.2487,2.01E-01,1.2209,0.9543,227.516,89.834,8.279
2024,9,10,2,1,26.001,15.1338,31.5001,23.2475,1.89E-01,1.1925,0.9224,227.169,89.727,8.279
2024,9,10,2,1,26.111,15.1403,31.5019,23.2475,1.80E-01,1.1916,0.9108,226.745,89.572,8.278
2024,9,10,2,1,26.2,15.1389,31.5009,23.247,1.75E-01,1.1916,0.876,226.331,89.405,8.278
2024,9,10,2,1,26.277,15.1249,31.5072,23.2549,1.70E-01,1.1943,0.876,226.147,89.312,8.278
2024,9,10,2,1,26.344,15.1181,31.5027,23.2529,1.67E-01,1.2209,0.876,225.958,89.222,8.278
2024,9,10,2,1,26.409,15.1348,31.4988,23.2463,1.62E-01,1.2209,0.876,225.886,89.221,8.278
2024,9,10,2,1,26.465,15.1499,31.4969,23.2416,1.58E-01,1.2062,0.9195,225.987,89.286,8.278
2024,9,10,2,1,26.511,15.0872,31.5298,23.2804,1.57E-01,1.2053,0.9224,226.134,89.254,8.278
2024,9,10,2,1,26.546,14.9382,31.5318,23.3138,1.58E-01,1.23,0.8847,226.997,89.331,8.279
2024,9,10,2,1,26.563,14.921,31.5252,23.3123,1.51E-01,1.2346,0.876,227.229,89.388,8.279
2024,9,10,2,1,26.576,14.9459,31.5161,23.3,1.52E-01,1.1934,0.9108,226.71,89.223,8.28
2024,9,10,2,1,26.574,14.9685,31.5178,23.2965,1.49E-01,1.1769,0.9224,226.228,89.074,8.279
2024,9,10,2,1,26.572,15.0414,31.5028,23.2694,1.49E-01,1.1623,0.9485,225.613,88.951,8.279
2024,9,10,2,1,26.576,15.0112,31.533,23.2991,1.49E-01,1.1531,0.9688,225.499,88.871,8.28
2024,9,10,2,1,26.578,14.9414,31.5244,23.3073,1.44E-01,1.1531,0.9456,225.909,88.904,8.281
2024,9,10,2,1,26.576,14.9729,31.5109,23.2903,1.43E-01,1.154,0.9224,225.671,88.858,8.282
2024,9,10,2,1,26.591,14.9966,31.5132,23.287,1.39E-01,1.1669,0.9398,225.404,88.796,8.283
2024,9,10,2,1,26.608,14.9674,31.5213,23.2994,1.33E-01,1.1916,0.9688,225.616,88.833,8.286
2024,9,10,2,1,26.637,14.9538,31.5189,23.3005,1.30E-01,1.1925,0.9804,225.929,88.931,8.289
2024,9,10,2,1,26.679,14.9397,31.5197,23.3041,1.23E-01,1.1925,1.0181,226.158,88.997,8.291
2024,9,10,2,1,26.74,14.9411,31.5178,23.3023,1.15E-01,1.1907,1.0065,226.124,88.985,8.294
2024,9,10,2,1,26.805,14.9438,31.5156,23.3001,1.17E-01,1.1769,0.9224,225.831,88.873,8.297
2024,9,10,2,1,26.882,14.9582,31.5122,23.2944,1.11E-01,1.1779,0.9224,225.523,88.775,8.299
2024,9,10,2,1,26.974,14.9957,31.5063,23.2819,1.05E-01,1.1916,0.9224,225.224,88.719,8.301
2024,9,10,2,1,27.074,14.9971,31.5063,23.2815,1.05E-01,1.1916,0.9224,225.062,88.658,8.302
2024,9,10,2,1,27.179,15.0189,31.5096,23.2794,1.01E-01,1.1788,0.9601,224.991,88.67,8.303
2024,9,10,2,1,27.29,14.9793,31.527,23.3013,1.01E-01,1.1779,0.9688,225.304,88.735,8.305
2024,9,10,2,1,27.409,14.9164,31.5248,23.313,9.75E-02,1.1769,0.9369,225.92,88.865,8.306
2024,9,10,2,1,27.525,14.9188,31.5195,23.3084,9.46E-02,1.1779,0.9224,225.817,88.825,8.306
2024,9,10,2,1,27.633,14.9275,31.5171,23.3047,8.83E-02,1.1779,0.9514,225.148,88.576,8.307
2024,9,10,2,1,27.726,14.947,31.5112,23.296,8.57E-02,1.1769,0.9717,224.274,88.263,8.308
2024,9,10,2,1,27.835,14.9282,31.5241,23.31,7.60E-02,1.1779,0.9253,223.948,88.11,8.309
2024,9,10,2,1,27.952,14.9207,31.5203,23.3087,6.87E-02,1.1769,0.876,223.862,88.06,8.309
2024,9,10,2,1,28.075,14.9248,31.5137,23.3027,6.52E-02,1.1779,0.9079,223.91,88.082,8.309
2024,9,10,2,1,28.206,14.9535,31.5121,23.2954,5.25E-02,1.1769,0.9717,224.126,88.217,8.309
2024,9,10,2,1,28.346,14.9269,31.523,23.3094,4.52E-02,1.1714,0.9688,224.594,88.361,8.309
2024,9,10,2,1,28.508,14.9099,31.5209,23.3114,3.90E-02,1.1531,0.9688,224.84,88.426,8.31
2024,9,10,2,1,28.669,14.925,31.5146,23.3033,3.11E-02,1.1513,0.9688,224.753,88.415,8.31
2024,9,10,2,1,28.842,14.9301,31.5168,23.304,3.08E-02,1.1385,0.9717,224.518,88.332,8.311
2024,9,10,2,1,29.015,14.9279,31.5174,23.3049,2.72E-02,1.1385,0.9717,224.432,88.295,8.312
2024,9,10,2,1,29.199,14.9278,31.5172,23.3048,2.21E-02,1.1531,0.9717,224.636,88.375,8.312
2024,9,10,2,1,29.389,14.9286,31.5168,23.3043,2.16E-02,1.1531,0.9717,224.959,88.504,8.314
2024,9,10,2,1,29.598,14.9229,31.5193,23.3075,1.96E-02,1.1531,0.9282,225.222,88.598,8.315
2024,9,10,2,1,29.797,14.9186,31.5174,23.3069,1.58E-02,1.1531,0.9253,225.139,88.557,8.316
2024,9,10,2,1,29.981,14.9312,31.5122,23.3002,1.34E-02,1.155,0.9224,224.959,88.505,8.318
2024,9,10,2,1,30.172,14.9643,31.5074,23.2895,1.43E-02,1.155,0.9224,224.623,88.428,8.32
2024,9,10,2,1,30.376,14.972,31.5118,23.2912,1.26E-02,1.1605,0.9224,224.389,88.352,8.322
2024,9,10,2,1,30.585,14.9634,31.5163,23.2965,6.42E-03,1.1641,0.9224,224.498,88.383,8.323
2024,9,10,2,1,30.796,14.961,31.5134,23.2949,2.98E-03,1.1641,0.9224,224.643,88.434,8.324
2024,9,10,2,1,31.011,14.9472,31.5185,23.3017,1.28E-03,1.1641,0.9224,224.857,88.497,8.325
2024,9,10,2,1,31.219,14.9335,31.5185,23.3046,7.55E-05,1.1641,0.9224,224.913,88.495,8.326
2024,9,10,2,1,31.433,14.9582,31.5063,23.29,6.02E-05,1.1641,0.9224,224.801,88.487,8.327
2024,9,10,2,1,31.649,14.9778,31.5119,23.2902,7.55E-05,1.1669,0.9253,224.761,88.509,8.328
2024,9,10,2,1,31.873,14.9993,31.5025,23.2783,6.02E-05,1.1788,0.9224,224.566,88.464,8.328
2024,9,10,2,1,32.099,14.9708,31.5222,23.2996,6.02E-05,1.1751,0.9166,224.474,88.39,8.328
2024,9,10,2,1,32.31,14.9653,31.5107,23.2919,6.02E-05,1.154,0.876,224.274,88.294,8.328
2024,9,10,2,1,32.525,14.9524,31.5206,23.3023,6.02E-05,1.1531,0.876,224.215,88.255,8.328
2024,9,10,2,1,32.75,14.9264,31.5207,23.3079,6.02E-05,1.1623,0.9195,224.445,88.3,8.329
2024,9,10,2,1,32.969,14.9195,31.5188,23.3079,6.02E-05,1.1623,0.9224,224.41,88.273,8.329
2024,9,10,2,1,33.187,14.9153,31.5172,23.3075,6.02E-05,1.1632,0.963,224.33,88.233,8.328
2024,9,10,2,1,33.406,14.9332,31.5152,23.3022,6.02E-05,1.1632,0.9688,224.16,88.196,8.327
2024,9,10,2,1,33.615,14.9181,31.5191,23.3084,6.02E-05,1.1568,0.9369,224.167,88.175,8.326
2024,9,10,2,1,33.821,14.9075,31.521,23.3122,6.02E-05,1.1531,0.9224,224.36,88.233,8.325
2024,9,10,2,1,34.017,14.9064,31.5186,23.3106,6.02E-05,1.154,0.9224,224.392,88.242,8.324
2024,9,10,2,1,34.216,14.8862,31.5253,23.32,6.02E-05,1.1531,0.9224,224.277,88.166,8.323
2024,9,10,2,1,34.408,14.8328,31.5346,23.3385,6.02E-05,1.1458,0.9224,224.294,88.085,8.322
2024,9,10,2,1,34.599,14.8618,31.5118,23.3148,6.02E-05,1.1385,0.9224,223.813,87.933,8.321
2024,9,10,2,1,34.791,14.888,31.5197,23.3154,6.02E-05,1.1458,0.9572,223.293,87.779,8.32
2024,9,10,2,1,34.983,14.8848,31.5208,23.3169,6.02E-05,1.1623,1.0181,223.15,87.718,8.319
2024,9,10,2,1,35.169,14.8773,31.5211,23.3187,6.02E-05,1.1623,1.0065,223.04,87.662,8.318
2024,9,10,2,1,35.351,14.8739,31.522,23.3201,6.02E-05,1.1623,0.9717,222.995,87.639,8.318
2024,9,10,2,1,35.538,14.8689,31.522,23.3212,6.02E-05,1.1614,0.9862,222.899,87.592,8.318
2024,9,10,2,1,35.719,14.871,31.5208,23.3198,6.02E-05,1.1623,1.1601,222.75,87.537,8.317
2024,9,10,2,1,35.894,14.8652,31.5226,23.3225,6.02E-05,1.1623,1.1543,222.519,87.437,8.317
2024,9,10,2,1,36.07,14.8842,31.5137,23.3115,6.02E-05,1.1531,0.9746,222.3,87.378,8.317
2024,9,10,2,1,36.254,14.9158,31.514,23.305,6.02E-05,1.1531,0.9717,222.15,87.375,8.316
2024,9,10,2,1,36.437,14.8701,31.5296,23.3268,6.02E-05,1.1733,0.9282,222.582,87.474,8.316
2024,9,10,2,1,36.614,14.8606,31.5226,23.3234,6.02E-05,1.1779,0.9224,222.91,87.583,8.316
2024,9,10,2,1,36.781,14.8525,31.5246,23.3267,6.02E-05,1.1605,0.992,223.21,87.687,8.317
2024,9,10,2,1,36.961,14.8521,31.523,23.3255,6.02E-05,1.1531,1.0181,223.503,87.801,8.317
2024,9,10,2,1,37.147,14.8517,31.5218,23.3247,6.02E-05,1.1586,1.0152,223.703,87.878,8.316
2024,9,10,2,1,37.327,14.8576,31.5209,23.3228,6.02E-05,1.1623,1.0152,223.638,87.862,8.316
2024,9,10,2,1,37.491,14.8438,31.5276,23.3309,6.02E-05,1.1641,0.992,223.605,87.829,8.316
2024,9,10,2,1,37.55,14.8387,31.5243,23.3294,6.02E-05,1.1641,0.9688,223.275,87.689,8.316
2024,9,10,2,1,37.58,14.8258,31.5267,23.334,6.02E-05,1.1641,0.9862,222.799,87.481,8.316
2024,9,10,2,1,37.609,14.8253,31.524,23.332,6.02E-05,1.1641,1.0181,222.255,87.265,8.316
2024,9,10,2,1,37.634,14.8285,31.5242,23.3315,4.49E-05,1.1678,1.0181,221.382,86.927,8.316
